id_str,text,"Related MeToo?
1. Yes
2. No","Stance?
1. Support
2. Against/Critical
3. Question

Blank if uncertain","Harassment Category
A. patronizing
B. unwanted sexual attention
C. predatory
D. not enough context

Blank if uncertain"
920178294519095298,"A five year relationship doesn’t mean you can’t be raped. You can say no, no matter how long you’re together. #metoo",1,1,C
919980585803583493,"Starting therapy...but it cost a fortune. I have half but need the rest , if you could share ♡ https://www. youcaring.com/paigehoman-979 423 … #MeToo",1,1,D
919836283244908544,#MeToo https:// twitter.com/melanielynskey /status/919754489564839936 …,1,1,D
920340870255333377,This is what it looks like for an ex-white knight: #HarveyWeinstein allegations are presented and #metoo starts to sympathy leech.,1,1,
925104305711075328,Just a reminder. Comey team interviewed Papadopolous in Feb → 3 weeks later → Comey fired. Cowinkidink? @LouiseMensch,2,,
920794186260946944,Super dumb. #MeToo & I’m way across the country.,1,1,
924814297951121408,#metoo https:// twitter.com/Joydas/status/ 924678492918202368 …,1,1,D
920670491312119808,#MeToo,1,1,D
919959403717160960,"#metoo If all the women who have been sexually harassed or assaulted wrote Me too"" as a status, we might give... http:// fb.me/1G9nzwh5Z""",1,1,
920044692867309568,#Metoo I was 10 years old & he was a priest! 1/4girls& 1/5 boys are sexually abused before age 15! LETS DO SOMETHING https://www. change.org/p/stop-32-800- pa-kids-being-sexually-abused-in-2017-onetoomany …,1,1,C
924466751403786240,Worked out real well for that Youth Minister that assaulted me when I was 15 #MeToo https:// twitter.com/katiegotbandz/ status/852020685505306624 …,1,1,C
920878659837353986,The latest EDGE living! https:// paper.li/mmichalis/1339 499159?edition_id=2fc54240-b48b-11e7-8e26-0cc47a0d15fd … #metoo,1,,
920124744669708288,The amount of #metoo stories in my timeline shared by women in my community breaks my heart! The pervasiveness of rape culture is SHAMEFUL!,1,1,
920367702690189312,http:// Erlc.Com : #Metoo : The prevalence of sexual assault and a call to the church http:// ow.ly/vEtv50eF1yz,1,1,
920761430747512833,Everyone's story is valid. #MeToo pic.twitter.com/VAyZY93rjP,1,1,
921001370945191936,#metoo https:// twitter.com/thewegoz/statu s/920561735441973249 …,1,1,D
925082489818927110,Someone grabbed my shoulder and gave it TWO kneads! How dare he. #MeToo,1,1,B
920101666153795586,#Metoo this hashtag breaks my heart. from someone who has experienced it and knows too many people who have been through it too. no more,1,1,D
920011048773660672,To the man who tried to drag me behind a museum to rape me... I am glad I was strong enough to fight you off. #MeToo,1,1,C
919963644217176065,Sexual harassment is so well integrated into society that we don't always recognize it. #MeToo,1,1,
919928699507503105,"Just a reminder, no one is obligated to tear open their wounds for a social media campaign. #metoo",1,1,
922313166461198336,Saying #metoo means a lot. I never talked about it but the guy who ruined my life is living his happy life in Jamaica. I remember everything,1,1,D
919906405305503751,the gas bar attendant put his hand on my thigh (thru the open car window; I was in a skirt) & told me it was nice to legs again #MeToo,1,1,C
919983949291638785,#MeToo,1,1,D
920700914545160192,I finally went to my GM about it and told him what happened. He was mad for about 30 secs until he asked how I handled it. I told him #metoo,1,1,D
920385262965940224,#MeToo = #PayAttentionToMeToo,1,1,D
921299288914841600,#MeToo,1,1,D
923336691498258435,@katyperry did you tweet your #MeToo regarding Ellen's behavior?,1,3,
920770843235450880,#MeToo : Olympic gymnast McKayla Maroney reveals abuse by team USA doctor http:// ift.tt/2zjIOeM,1,1,
920338424049135617,#MeToo https:// twitter.com/vanilla_curls/ status/920115713699749888 …,1,1,D
922474899951816704,"Having hard conversations, balance between #metoo with being slapped, balding men, and conspiracies iTunes: http:// apple.co/2hZpLzs https:// twitter.com/gerbagepodcast /status/922470925165056000 …",1,,
919932236559941633,"I wish I could post my story, but I’m proud of those who can. #MeToo",1,1,D
919978129346744322,#metoo https:// twitter.com/zinnigs/status /919976758132264960 …,1,1,D
920655741672939522,Jen Gerson: I mean no disrespect when I say that I have a problem with #MeToo http:// nationalpost.com/wcm/604c5a65-b 4f6-45c5-bb97-a2dc89e9cc57 … via @nationalpost,1,2,
920133972578979840,"#Metoo If all the women who have been sexually harassed or assaulted wrote Me too."" as a status, we might give people a sense of the magni…""",1,1,
920277075176644608,You don’t say #metoo https:// twitter.com/thehill/status /920276471670820870 …,1,,
921579276050337792,"More than a hashtag, not just when someone famous is involved. ”It’s a movement”. #TaranaBurke #MeToo #MeTooSweden https:// twitter.com/atlblackstar/s tatus/921020142494023681 …",1,1,
920067332189208576,#MeToo,1,1,D
920127123624513536,#Metoo !!,1,1,D
919932416264941568,#MeToo,1,1,D
919981614842617856,#MeToo,1,1,D
921608888834822144,The survival stories that powered #MeToo @CNN http:// cnn.it/2yvud3f I tried to read it all; couldn't.I was only a child;Trying to forgive.,1,1,
919888407773503488,A man looked at me once. I have never recovered. #MeToo,1,2,
920025060097871872,#Metoo,1,1,D
921798696626540545,"As #MeToo Dominates the Web, 'For King & Country' Offers Free Airing of 'Priceless' Tonight http:// crwd.fr/2iq3HC5",1,,
920667970237599745,"To all survivors who have shared #MeToo : we hear you, we believe you, your voices are powerful. We are here for you. pic.twitter.com/8RILNkFIj4",1,1,
922597456029847553,"Just watching, I couldn't be in the same room. #MeToo so my brother taught me to trip & run. Instincts kick in with that fear. Its horrible",1,1,B
922572088640188416,"For every child that has experienced trauma from abuse, we're here for you. #MeToo @CNN http:// cnn.it/2yuREYg",1,1,
919952346699923458,#MeToo assaulted by a stranger I was 14 other people are not objects for anyone to play with,1,1,C
920625079356190721,#metoo,1,1,D
920032869807939584,#MeToo,1,1,D
919949870571536385,#MeToo,1,1,D
919881509468651520,Remember when everyone was defending Nelly justaat week? #MeToo,1,3,
922489282622869504,A must read for all survivors #MeToo #MeTooCampaign https:// twitter.com/NoAbuseSA9/sta tus/922334458061127680 …,1,1,
920020387378819076,"My thoughts this morning on #MeToo , Mojo, and Fat https:// themojoartist.com/mojo-and-metoo -and-fat/ … pic.twitter.com/Oswd4JMl9J",1,,
923878212123418625,So thankful for #MeToo and its role in shedding light on sexual harassment. Halperin is the latest.,1,1,
919845769359904768,#MeToo https:// twitter.com/Alyssa_Milano/ status/919659438700670976 …,1,1,
923824545466867712,The latest Le #kpakpatoya News! https:// paper.li/Ceschod/132066 0721?edition_id=7b4b1370-baee-11e7-b858-002590a5ba2d … #kpakpatoya #metoo,,,
923766011752583168,"It didnt change . We’ve known since last October that the dossier was initiated by Republican and then 7 months later, Dem picked it up.",2,,
920009068013481984,#MeToo,1,1,D
923598431762788353,"Heather Lind ?? Really really ?! Shame on you ..George Bush sr is 93 Years old , he’s in a wheel chair , arm can only go as high as ppl waist !!! He pats ppl to put them at ease .. REALLY ??? Sexual harassment ?!!! GET A GRIP !!not same as WHAT #metoo MEANS !Attention SEEKER!",1,2,
920069752927805446,"#metoo ..... I was 19, he was a friend, he had too much to drink and forced himself on me.... My aunt and cousin... http:// fb.me/3eS6XGTKY",1,1,C
920096488050397185,#MeToo,1,1,D
924212256413544448,Add #darylhannah #AnnabellaSciorra to list. Amaxzing number of women terrorized by evil #HarveyWeinstein #MeToo,1,1,
920215396212494336,#metoo,1,1,D
920406096661172224,#MeToo,1,1,D
921027275767930880,Let us pray for our children that no one will harm them . #MeToo,1,1,
919864127329308672,#MeToo music industry is full of predators who go unpunished for their actions. Men who lead girls into doing things they don't want to do,1,1,
921478689178701830,Cleveland Rape Crisis Center gets flood of calls as MeToo goes viral http:// toplocalnow.com/us/cleveland/a t/16#t9114761 …,1,1,
920009838213689344,I'd rather keep my story to myself. But #metoo,1,1,D
919946899637002240,"On this #MeToo issue, there's no equivocation. My DMs are open. You're safe. You'll be heard & believed. You'll be respected. I will listen.",1,1,
920148666777608192,Everyone who have been said the hashtag Metoo in my opinion they are strong women or men and the only thing i have is #proudofMeToo,1,1,
920779390446899200,#MeToo #YoTambien I was harrased by my boss in Nabisco Argentina in the 90’s. Could manage to have him stop. Couldn’t report him.,1,1,C
920686942970400768,If you say #MeToo #Ihearyou and believe you.,1,1,
920103525006413824,#MeToo https:// twitter.com/alyssa_milano/ status/919659438700670976 …,1,1,D
920006326864007168,#MeToo,1,1,D
921537136607739905,#metoo #hollywoodhypocrisy An Open Letter From Dylan Farrow https:// nyti.ms/1fxzSEc,1,1,
922076888238923779,Are you attractive enough to get an alpha male so aroused he loses control and rapes at will? #MeToo,1,1,C
921842017650577408,"#MeToo #BalanceTonPorc #HendaAyari et al: Y'all giving poor Tariq hard time; he was only practising  #ImitiationOfMahomet "" ""Splendid #AlAzl "" https:// twitter.com/ExMuslimBecaus e/status/921813086780129287 …""",1,,
921074628197367808,Hollywood can blow #MeToo https:// twitter.com/basketofsexy/s tatus/920896119193985024 …,1,,
921370635430965248,#MeToo : We Can't Pretend To Not Know About Sexual Assault http://www. courant.com/opinion/op-ed/ hc-op-moschella-metoo-time-to-stop-pretending-1022-20171019-story.html …,1,1,
919956824413097984,#metoo https://www. instagram.com/p/BaUJyTBHjcJ/,1,1,D
919954659464433665,#metoo,1,1,D
921283622560079872,#MeToo,1,1,D
919893660631568384,"This is pathetic and almost laughable. One comes out, rest follow. Monkey see, monkey do #MeToo",1,1,
920929232942809089,#metoo Now! MALE actors need to come out and verify that what the ladies are saying are TRUE bc it happened to them!! Most famous men!!!,1,1,
920143598288486400,#metoo I have beaten a guy with an umbrella when he touched my friend inappropriately. We both were going for our... http:// fb.me/zsfj4bC8,1,1,
920086350115885058,I was 15... #Metoo,1,1,C
919879036683382784,#MeToo,1,1,D
921462904205074432,#metoo pic.twitter.com/jRCcbCnS9L,1,1,D
920119456973623298,"Ladies are struck by this more often, but it's happens to boys too #MeToo",1,1,
919951926309064705,#metoo,1,1,D
922231269114687488,Listen to women. Believe women. Support women. Trust women. Thank you @SenatorHeitkamp @SenWarren @maziehirono @clairecmc . #MeToo #MTP https:// twitter.com/meetthepress/s tatus/922130987890479110 …,1,1,
920165873364504576,#metoo,1,1,D
920197724213071872,While some go high on #HarveyWeinstein with #MeToo some UK commentators go as low as possible. pic.twitter.com/yJrr4mPhQa,1,,
920282966932316161,#MeToo http://www. hypeness.com.br/2017/10/metoo- mais-500-mil-mulheres-expoem-o-tamanho-do-abuso-e-do-assedio-no-mundo/ …,1,1,D
921217820792254465,"A powerful, poignant post about men's role in the #MeToo movement went viral. http:// fb.me/QZKrt4XW",1,,
923242533198745602,"#khalotherapist I was working part time in a hotel in Capetown during the World Cup,Khalo matabane raped me,I said no, #metoo",1,1,C
919959884912910337,#MeToo #BreakTheSilence,1,1,
919943557229592576,"To all survivors, stand together There is strength in our ability to speak up #MeToo",1,1,D
924060997224161281,"With the renewed focus on #metoo and sexual assualt, maybe they are deporting all young girls named Maria... Just in case.",1,3,
920150716836171776,#metoo,1,1,D
919909930022215681,This #MeToo https:// twitter.com/vanofmars/stat us/919888102071717888 …,1,1,D
920129400418467840,#MeToo I was one too. I stood up & fought to stop him.,1,1,C
920296108605263872,#MeToo,1,1,
923625018889613313,"Just a question...were your brains smoked out, pill popped out, shot out or...never mind. Amanda Holden’s next tweet is going to be #MeToo https:// twitter.com/scottygb/statu s/923510771354652673 …",1,3,
920083664456761344,"My first sexual experience was rape. I've blocked it out, and I dont remember who it was. I was at school. I was in grade 6. I bled. #MeToo",1,1,C
920624335873642496,#metoo,1,1,D
920289597682274305,After posting my #MeToo id like to see more #IBelieveYou,1,1,D
921423069163474944,#MeToo,1,1,D
924799058304106496,the entire concept of #metoo is to shed light on the issue of sexual assault. also the percentage of false accusations compared to —,1,1,
920025030762860545,"When I talk about the man who assaulted me, I still don’t use his name, because I fear I won’t be believed by our mutual friends. #MeToo https:// twitter.com/womensmarch/st atus/919705604075216896 …",1,1,D
920893593128071168,#IHearYou to every #MeToo,1,1,
919963155194961920,Alyssa Milano's #MeToo hashtag proves shocking number of women have been sexually harassed and as... https://www. yahoo.com/style/alyssa-m ilanos-metoo-hashtag-proves-shocking-amount-women-sexually-harassed-assaulted-154249582.html?.tsrc=fauxdal …,1,1,
920989020053745664,#MeToo pic.twitter.com/ajM1xt1tqx,1,1,D
922177493544693760,#MeToo,1,1,D
919928765060386817,#MeToo,1,1,D
920090813467475968,#MeToo,1,1,D
920121905688039426,Men need to engage this conversation. Women already know this is reality. #metoo https://www. instagram.com/p/BaVU3DaHWLJ/,1,1,
919900408147070978,"One summer while wearing a dress and awaiting my sister outside a mall, two men pass by shouting beautiful, beautiful white legs."" #MeToo""",1,1,A
920318292836868097,#MeToo,1,1,
919974575701499904,#metoo pic.twitter.com/NK96hV0qmE,1,1,D
920080541784752129,I am so glad that my sexual assaulter ended up going to another school After I was in an abusive relationship I thought I deserved it #metoo,1,1,D
925053798975913985,What a great way to start a new week: http:// joyfulheartfoundation.org/blog/speak-up & @acalltomen #IWILLSPEAKUP #metoo,1,1,
9.20077E+17,Not every experience is black & white. It took me years to realise & understand what happened. It makes me feel sick. #metoo,1,1,D
921210353228410880,#MeToo I have been molested raped and gang raped and once I was don’t call police men in my family took matters in their own hands,1,1,C
923203422450540544,ICYMI: Second Oregon state senator accuses colleague of inappropriate touching http://www. oregonlive.com/politics/index .ssf/2017/10/second_oregon_state_senator_ac.html … #MeToo #orpol #orleg,1,1,
920136631960657920,For those who thought they had moved on & had it all under control until the nightmares remind you that you can't forget completely #MeToo,1,1,
924218422552129536,"@therealroseanne Cosby, Weinstein, Bush... in the current climate do you think people will start talking about Louis CK? #MeToo",1,3,
923232050248802304,"Where are all the #MeToo against creepy Joe Biden? Oh wait, they're all young girls that aren't on twitter.",1,3,
919888114230939649,I was told it happens all the time in my industry and to not complain but be grateful to have a job. #MeToo,1,1,D
920383807290728448,#MeToo An older Actor that I wanted to hire and he wanted dinner an sex I declined. He cursed me out I didn't hire him I stood my ground.,1,1,C
920281192183877634,@Alyssa_Milano stated the idea came from a friend. And the original source of #MeToo was Tarana Burke. Ty 2 Ms. Burke & 2 Alyssa. https:// twitter.com/strangelilbird _/status/920113509161152513 …,1,1,
919974448459145218,"#metoo If all the women who have been sexually harassed/assaulted wrote #metoo , we might give people a sense of the magnitude of the problem",1,1,
920063069539196928,My heart has sunk reading #MeToo posts realizing all of the times I have been sexually harassed but buried it due to shame/disgust/guilt.,1,1,B
922356150661795840,I liked a @YouTube video http:// youtu.be/bV8AvCFN7ZM?a #MeToo Vigilante Justice,2,,
921430780173279232,Maybe someone who was nowhere near these very moments will finally get it. #MeToo,1,1,
920768096071225345,Host @minjeeeezy shares a very personal #MeToo story on the latest @firstofallpod #PotluckPod - https:// simplecast.com/s/c4438742,1,1,
920211556335521792,"#metoo a man in suit/shirt just walked past me in a crowded business area gesturing rudely, shouting if I wanted to give him a w**k. Not ok!",1,1,A
920044260187164678,"The Kosovar app #Ecshlire , gives users the ability to discreetly report sexual harassment of all types. @BBC100women #100women #MeToo",1,1,
919911465221439488,#MeToo yes me too. At my work place many many yes ago,1,1,D
920407401131425792,It was my cousin #MeToo,1,1,
920272020629311488,"He never touched my genitals, but I still felt afraid and violated by him while he touched me in other places. #MeToo",1,1,B
920133358859907073,It’s something isn’t it when a song can make or break your day. #metoo,1,1,
920092190549987328,"Not comfortable sharing #metoo , but more terrified to remain silent and have my daughters experience the same.",1,1,D
920088510996074496,#MeToo,1,1,D
920052312504115200,"Me too. If all the women who have been sexually harassed or assaulted wrote Me too."" as a status.... #MeToo""",1,1,
919923054213582849,#MeToo,1,1,D
920989929852698624,"everyone knew. Speaking out was too painful, and the risk was too great, so everyone looked away Until #metoo http:// time.com/4987390/me-too -shows-pervasive-sexual-abuse/ …",1,1,D
920343017415946240,Me too #metoo,1,1,D
919890515914522624,"#MeToo : Harvey Weinstein case moves thousands to tell their own stories of abuse, break silence - Washington Post … http:// news.google.com/news/url?sa=t& fd=R&ct2=us&usg=AFQjCNEyBm-KsdNjNVQSpWB2l081p4AenQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779639495760&ei=KJrkWcjwJoSIzQKXtrqIBw&url=https://www.washingtonpost.com/news/morning-mix/wp/2017/10/16/me-too-alyssa-milano-urged-assault-victims-to-tweet-in-solidarity-the-response-was-massive/ …",1,1,
923610381318217729,Enlightening panel by three #HarveyWeinstein accusers at #PowerWomen2017 @TheWrap breakfast and #MeToo Town Hall. https:// twitter.com/thewrap/status /923602869571350528 …,1,1,
920025950703706112,“ #MeToo …a Social Experiment I Did Not Set Out To Make” by @marciesmolin https:// medium.com/@marciesmolin/ metoo-a-social-experiment-i-did-not-set-out-to-make-2759b865c652 …,1,1,
920067915327660033,#MeToo pic.twitter.com/elD28y0ERU,1,1,D
919853506575683584,#metoo,1,1,D
925071590458609671,#MeToo,1,1,D
920425840973893632,"#MeToo , me and my girlfriend, and no doubt a large population of other transgender people",1,1,D
923405208000004096,I want Pakistan to have its own #MeToo moment as well.It is important to get talking on this delicate matter&to do it w/o feeling ashamed. https:// twitter.com/jessesingal/st atus/923401670947758080 …,1,1,
920069970331086849,#MeToo,1,1,D
919849448351653888,"A guy put his hand down my pants. TWICE. He only stopped when my boyfriend confronted him. I didn't know she was with you."" #MeToo""",1,1,C
920311779439325184,#metoo,1,1,D
920100535042232325,#MeToo,1,1,D
920782878111404033,#MeToo being in a relationship with someone doesn't mean you cannot be assaulted pic.twitter.com/pxkYeCQXyg,1,1,D
921381759845060610,#MeToo ..this is far too common. Let's stop keeping HIS secrets. Hard Truth! #poetry #LightOverDarkness #quotes #writing #ThursdayThoughts pic.twitter.com/NBsr3C43c5,1,1,
920062075472248832,#MeToo,1,1,D
919995783583354880,#metoo Time for men everywhere to wake up to this and speak out.,1,1,
920420010149011456,"#MeToo . First time as a child - I don't even know how old. Actors, directors and producers. Time for the tide to turn.",1,1,C
919950525617049600,#MeToo https:// twitter.com/Alyssa_Milano/ status/919659438700670976 …,1,1,
921046817835573248,http:// ethicsandqualityoflife.com / #GMA #directorscouch #metoo #ethicsandqualityoflife ENDORSE PLEASE https:// twitter.com/ethicsinameric a/status/863742386589106177 …,2,,
920186671743864833,#metoo,1,1,D
920395565644599296,The #metoo movement applies to men too... wake the fuck up. It happens to everyone #treateveryoneequal #equalrights,1,1,
920019065304965121,#MeToo,1,1,D
920020437022601216,"Three diff. men,same day, same line “My wife & I are getting a divorce so...” Military women have experienced harassment since day 1 #MeToo",1,1,B
919997154445398016,The best thing you can do for a sexual assault victim is to tell them you believe them and that you’re not leaving. #MeToo,1,1,
919931240425377792,Thousands of women share experiences of sexual assault on Twitter through #MeToo https://www. theverge.com/2017/10/16/164 81658/twitter-metoo-hashtag-wome-sexual-assault-share-experiences-harassment?utm_campaign=theverge&utm_content=chorus&utm_medium=social&utm_source=twitter … pic.twitter.com/UO114PKdXR,1,1,
919837722570768384,#MeToo I could never count how many times I've been sexually harassed as much as I've hated it still had no choice but to deal with it.,1,1,D
919886090978209792,#MeToo,1,1,D
920233239935180806,"#MeToo to harassment, assault, and discrimination both in and outside of the workplace",1,1,D
920075100384366593,#metoo,1,1,D
919951400674693120,#MeToo,1,1,D
920067290686660609,#MeToo,1,1,D
920663240362856448,Olympic gold medalist McKayla Maroney adds her voice to #MeToo campaign http:// dmreg.co/2yx7oLL,1,1,
919985349560061952,"Sympathy? Enough. Empathy, yes perhaps. But mostly, awareness. #cowards #MeToo",1,1,
921499200675860480,I just got called a puttana on youtube. #MeToo,1,1,A
920215161113333761,All the women on this hashtag either finger themselves or rather use a vibrator than a real man like #HarveyWeinstein #MeToo pic.twitter.com/onxw1Pve2R,1,2,
920079220700844032,How are we supposed to educate the human race on the unacceptable behavior in rape culture if all we say is #metoo ?,1,3,
920770203243253766,#MeToo,1,1,D
919871409815539712,Safety comes first but they didn’t get their satisfaction #MeToo,1,1,
923526252148985861,"All the cool"" kids are playing the #metoo card Narcisstic twits.""",1,2,
919972008460419072,"Oh yes, a lot of #metoo #moiaussi in my FB feed today.... I'm so angry rn.",1,,
919987851256791042,"Many women are speaking out and saying, NO MORE!"" #MeToo https:// twitter.com/smillswilson/s tatus/919973908345888768 …""",1,1,
919988124012253184,Remember men aren't the only predators and women aren't the only victims. Women assault men and other women. Men assault other men #MeToo,1,1,
919903588863959041,"#MeToo #whiterosevoice #DomesticViolenceAwarenessMonth I left, took out a protection order that proved ineffective.",1,1,D
920014996700057600,#MeToo,1,1,D
920163790137839616,Why #MeToo is taking over your social media feeds http://www. wcnc.com/news/nation-wo rld/why-metoo-is-taking-over-your-social-media-feeds/483802679 …,1,1,
921440841582997505,after everything that's going on in the media you'd think men would get the hint that catcalling is not ok & never was but nope #MeToo,1,1,A
920058022667456513,#MeToo,1,1,D
919876870019018757,#MeToo #QandA,1,1,D
920126813623369728,Actress Alyssa Milano started a trending topic on social media: #MeToo - two words women can use to http:// mynewsfeed.today/player?s=faceb ook&f=bot&t=Actress+Alyssa+Milano+started+a+trending+topic+on+social+media%3A+%23MeToo+-+two+words+women+can+use+to+express+that+they+have+been+victims+of+sexual+assault+or+harassment.&img=https%3A%2F%2Fscontent.xx.fbcdn.net%2Fv%2Ft15.0-10%2F22618994_10159540059965442_3580471440173957120_n.jpg%3Foh%3De40fc801b0ae47a2e84dea8bb73762a9%26oe%3D5A6EB94E&v=https%3A%2F%2Fwww.facebook.com%2FWCAXTV%2Fvideos%2F10159540056570442%2F …,1,1,
924562626679468032,#MeToo : Celebrity Sexual Assault Victims Tell Their Story . .. .. .. #MeToo a story about… https://www. instagram.com/p/BacGAiFhmb5/,1,1,
919906174673346560,"First as a child, then as a teenager, again in college, and even again a couple years ago. Each time the situation was different. #MeToo",1,1,C
920026754122764289,#MeToo,1,1,D
920022076391485441,One of the worst parts of being assaulted by someone you know is that it destroys your trust in your own judgment. #MeToo,1,1,D
920615814398644224,The latest The The-Lone-Star-Beacon Daily! https://t.co/VPdwYHcFNo Thanks to @FOX4 @KRLD #metoo,1,,
920048315902783488,The problem with asking women to say #metoo https://www. huffingtonpost.com/entry/me-too-l ets-men-off-the-hook_us_59e4e3a2e4b04d1d518390d2?ncid=engmodushpmg00000004 … via @HuffPostWomen,1,,
920095644634644480,Cause it’s never too late to speak up #MeToo,1,1,D
920053071702626304,"We've created this pin to raise awareness and cash for them. It's not just you, it's #metoo http:// bit.ly/2zcKUNC",1,1,D
920103954368753664,"With a fist held high, I say #metoo",1,1,D
919932490122440705,I thought it was my fault for way too long #MeToo,1,1,D
920063272577064960,#MeToo,1,1,D
919816596679303168,Me too #MeToo https:// twitter.com/debramessing/s tatus/919668578357452800 …,1,1,D
921167499198021632,#MeToo Bam!!!!! https:// twitter.com/mykecole/statu s/917400819506581504 …,1,1,D
923274366858743810,#NPD #25thAmendmentNow #metoo https:// twitter.com/TomWellborn/st atus/919970066975694848 …,1,1,
920990983654924288,"I wish stuff like #metoo was actually for this, rather than forcing victims to relive shit times again and again. http://www. patheos.com/blogs/leavingf undamentalism/2017/10/17/im-reason-women-posting-metoo/ … pic.twitter.com/faCzP8MOuU",1,3,
919987585988120576,Once I had a meeting with a producer which turned into him trying to coerce me into going to the Playboy Mansion with him that night. #metoo,1,1,C
920775884457603072,My Story of Sexual Abuse #MeToo - The Mom Maven http:// themommaven.com/2017/10/sexual -abuse-me-too/ … via @MomMaven,1,1,D
920340511403266048,"As a white woman talking about #MeToo , it's vital to center the voices of women & ppl of color in the conversation. http:// bit.ly/2yvYcrA",1,1,
921005513063591936,#MeToo is my reality and my truth,1,1,D
920408375313207296,#MeToo,1,1,D
919890825684901889,#MeToo,1,1,D
920124671386902528,If all people who have been sexually harassed or assaulted wrote Metoo we might give people a sense of the magnitude of the problem. #metoo,1,1,
919957171462316032,This is why women don't report. This is why I've learned the response to a man groping me inappropriately is threatening to punch him. #metoo pic.twitter.com/RDZB9vreIF,1,1,B
920574867434606592,not #MeToo but my mother and my aunt and my grandma and my great aunt and my sisters and my cousins and my ex and my close friends...,1,1,
920289896723636224,#metoo,1,1,D
919900354879225862,I believe the commonality of #metoo explains why my vibe tribe is filled with bad ass babes. Love you all,1,1,
923637441134780417,#MeToo https:// twitter.com/nieuwsblad_be/ status/923357571435544576 …,1,1,D
921798705644269568,"#MeToo opens door to voices of women of colour: Paradkar - If minority women speak up, not only are they disbel... http:// ow.ly/64v050eJOKe",1,1,
920061227048374273,It hasn't happened to me yet...or...it feels SOOOOOO damn normal that I have yet to notice #MeToo,1,1,
919991827679334400,"At a party, a man followed me into the bathroom, locked the door and pinned me against the wall. I shoved him & was able to get away. #MeToo",1,1,C
920074989717434369,"And like I said, both men and women thought I was the weird one for feeling fine walking in the neighborhoods I lived in by myself late at night. #metoo",1,1,
922598625968115712,Detroit Photographer Harasses Women Online #sexism #photographer #metoo #sexualharassment #harassment #sexualassault http:// ow.ly/et4C30g4A5H,1,1,
920918328935301120,#MeToo with 7 different people,1,1,D
920711685387595776,The #MeToo stories from my friends are so disturbing. How could the abusers think what they were doing was fine?,1,1,
923254339992543234,This stupidity is what will kill #MeToo . Good. #heatherlind is a leftist & uninteresting w/o fake Irish accent. @TurnAMC sucked after S1. https:// twitter.com/HeavySan/statu s/923002566002298880 …,2,,
923975511138799618,LOVE HEALS. Be apart of a solution. I challenge you to donate $1.00 today. https:// shoutout.wix.com/so/6LzUvuG-#/m ain … #endsextrafficking #loveheals #metoo,1,1,
919968235713425409,Yes. #MeToo Many times.,1,1,D
920159866647339008,easy for women to sit in her airconditiond room sipping her wine &amp; changing her status to #metoo !Any1 felt like doing anythin about it?NO,1,2,
920214000759173120,#MeToo,1,1,D
923873385595228161,Ppl like him need to be told off #metoo online harassment is ultimately harassment,1,1,A
923619478436446208,IFB IFB IFB IFB #TrapaDrive #MGWV #MeToo IFB IFB Retweet Follow everyone Follow back #NaijaFollowTrain #GainWithXtianDela,2,,
921826646138785792,#MeToo,1,1,D
924338301305311232,She also fallow me but I never confirmed it’s harassment hahahahhaha #metoo,1,,
923733063393214465,this #MeToo is c2c,1,1,D
920858782967754752,"A powerful, poignant post about men's role in the #MeToo movement went viral. http://www. upworthy.com/a-powerful-poi gnant-post-about-mens-role-in-the-metoo-movement-went-viral?g=2&c=ufb0&s=p …",1,,
919820126676926464,#MeToo,1,1,D
920164797580218368,#metoo,1,1,D
920353703617495040,#metoo I wasn’t even 9 then.,1,1,C
920898192996057088,"#MeThough should be a global response to #MeToo , to bring about a change. Here is my story: https://www. abilashpraveen.com/blog/inspirati on/methough-not-just-sorry-answer-metoo/ …",1,1,D
919907781808984064,#MeToo,1,1,D
