id_str,text,related,stance,category
921005513063591936,#MeToo is my reality and my truth,1,1,D
920408375313207296,#MeToo,1,1,D
919890825684901889,#MeToo,1,1,D
920124671386902528,If all people who have been sexually harassed or assaulted wrote Metoo we might give people a sense of the magnitude of the problem. #metoo,1,1,
919957171462316032,This is why women don't report. This is why I've learned the response to a man groping me inappropriately is threatening to punch him. #metoo pic.twitter.com/RDZB9vreIF,1,1,B
920574867434606592,not #MeToo but my mother and my aunt and my grandma and my great aunt and my sisters and my cousins and my ex and my close friends...,1,1,
920289896723636224,#metoo,1,1,D
919900354879225862,I believe the commonality of #metoo explains why my vibe tribe is filled with bad ass babes. Love you all,1,1,
923637441134780417,#MeToo https:// twitter.com/nieuwsblad_be/ status/923357571435544576 …,1,1,D
921798705644269568,"#MeToo opens door to voices of women of colour: Paradkar - If minority women speak up, not only are they disbel... http:// ow.ly/64v050eJOKe",1,1,
920061227048374273,It hasn't happened to me yet...or...it feels SOOOOOO damn normal that I have yet to notice #MeToo,1,1,
919991827679334400,"At a party, a man followed me into the bathroom, locked the door and pinned me against the wall. I shoved him & was able to get away. #MeToo",1,1,C
920074989717434369,"And like I said, both men and women thought I was the weird one for feeling fine walking in the neighborhoods I lived in by myself late at night. #metoo",1,1,
922598625968115712,Detroit Photographer Harasses Women Online #sexism #photographer #metoo #sexualharassment #harassment #sexualassault http:// ow.ly/et4C30g4A5H,1,1,
920918328935301120,#MeToo with 7 different people,1,1,D
920711685387595776,The #MeToo stories from my friends are so disturbing. How could the abusers think what they were doing was fine?,1,1,
923254339992543234,This stupidity is what will kill #MeToo . Good. #heatherlind is a leftist & uninteresting w/o fake Irish accent. @TurnAMC sucked after S1. https:// twitter.com/HeavySan/statu s/923002566002298880 …,2,,
923975511138799618,LOVE HEALS. Be apart of a solution. I challenge you to donate $1.00 today. https:// shoutout.wix.com/so/6LzUvuG-#/m ain … #endsextrafficking #loveheals #metoo,1,1,
919968235713425409,Yes. #MeToo Many times.,1,1,D
920159866647339008,easy for women to sit in her airconditiond room sipping her wine &amp; changing her status to #metoo !Any1 felt like doing anythin about it?NO,1,2,
920214000759173120,#MeToo,1,1,D
923873385595228161,Ppl like him need to be told off #metoo online harassment is ultimately harassment,1,1,A
923619478436446208,IFB IFB IFB IFB #TrapaDrive #MGWV #MeToo IFB IFB Retweet Follow everyone Follow back #NaijaFollowTrain #GainWithXtianDela,2,,
921826646138785792,#MeToo,1,1,D
924338301305311232,She also fallow me but I never confirmed it’s harassment hahahahhaha #metoo,1,,
923733063393214465,this #MeToo is c2c,1,1,D
920858782967754752,"A powerful, poignant post about men's role in the #MeToo movement went viral. http://www. upworthy.com/a-powerful-poi gnant-post-about-mens-role-in-the-metoo-movement-went-viral?g=2&c=ufb0&s=p …",1,,
919820126676926464,#MeToo,1,1,D
920164797580218368,#metoo,1,1,D
920353703617495040,#metoo I wasn’t even 9 then.,1,1,C
920898192996057088,"#MeThough should be a global response to #MeToo , to bring about a change. Here is my story: https://www. abilashpraveen.com/blog/inspirati on/methough-not-just-sorry-answer-metoo/ …",1,1,D
919907781808984064,#MeToo,1,1,D
920159866647339008,easy for women to sit in her airconditiond room sipping her wine &amp; changing her status to #metoo !Any1 felt like doing anythin about it?NO,1,2,
920214000759173120,#MeToo,1,1,D
923873385595228161,Ppl like him need to be told off #metoo online harassment is ultimately harassment,1,1,
923619478436446208,IFB IFB IFB IFB #TrapaDrive #MGWV #MeToo IFB IFB Retweet Follow everyone Follow back #NaijaFollowTrain #GainWithXtianDela,2,,
921826646138785792,#MeToo,1,1,D
924338301305311232,She also fallow me but I never confirmed it’s harassment hahahahhaha #metoo,1,2,
923733063393214465,this #MeToo is c2c,1,,
920858782967754752,"A powerful, poignant post about men's role in the #MeToo movement went viral. http://www. upworthy.com/a-powerful-poi gnant-post-about-mens-role-in-the-metoo-movement-went-viral?g=2&c=ufb0&s=p …",1,1,
919820126676926464,#MeToo,1,1,D
920164797580218368,#metoo,1,1,D
920353703617495040,#metoo I wasn’t even 9 then.,1,1,C
920898192996057088,"#MeThough should be a global response to #MeToo , to bring about a change. Here is my story: https://www. abilashpraveen.com/blog/inspirati on/methough-not-just-sorry-answer-metoo/ …",1,1,D
919907781808984064,#MeToo,1,1,
920107452997210112," #MeToo Floods Social Media With Stories of Harassment and Assault"" by ANNA CODREA-RADO via NYT http:// ift.tt/2ysLwSf""",1,,
920108247163555840,#metoo because I no longer want to be a victim or a sob story,1,1,D
920148762856755207,"I've seen the stories and I'm disgusted, no means no. #MeToo",1,1,
9.23189E+17,Could you please share this petition @EverydaySexism ? #MeToo #EverydaySexism https:// petition.parliament.uk/petitions/2031 14 …,1,1,
919846871325126656,#MeToo .. And then again.. And then again.. And then some more.,1,1,D
919843035546050560,"Was molested by a cousin, sexually harassed by a priest, raped by a boss. No one believed me either. I'm here and no one walks alone. #MeToo https:// twitter.com/alyssa_milano/ status/919659438700670976 …",1,1,C
920006771611193352,#MeToo,1,1,D
920396894869901312,"Maybe soon, we’ll move on from the passive voice of #MeToo to a more pointed construction: #HimThough ."" https:// qz.com/1104276/metoo/""",1,1,
920802447307694081,#MeToo,1,1,D
921026160577757184,#MeToo,1,1,D
921624072685006850,I am proud of @llama_ajol for speaking up! She has always been an inspiration to me and its sad that we both had this stuff happen #MeToo pic.twitter.com/j9OyKJPcc5,1,1,D
920641716369096704,"@KeelyNoteToSelf wow, so proud of your voice and bravery on @witfnews #SmartTalk just now regarding #MeToo #sexualviolence . Thank you",1,1,
920639829167177728,"I don't know one woman who has not been sexually harassed, verbally or physically - incl myself and my 18 yr old daughter. #MeToo",1,1,D
919915341198823425,#MeToo Sexual assault and harassment comes in many different forms. Don't be afraid to speak up; I regret not speaking up sooner.,1,1,D
920311369945243649,"#MeToo - No, it’s not “hysteria”, sexual harrassment and assault are very real. This HAS to change.",1,1,
919913784558477312,#metoo Wow. There really are a lot of us aren't there.,1,1,
920295311083388928,#MeToo I have been sexually assaulted by men AND WOMEN. But most men I know are respectful. Most women I know think they're entitled to..,1,1,
925117190537469958,@NickDunnCNBC do your reporters have #metoo stories? they should sheir their stories,1,,
920357765339521024,#metoo Because I don't give a shit about anything.,1,,
919818687598673921,"And also, if you think sexual assault applies to only one group of people, you are part of the problem. #MeToo",1,,
919930828490240001,#Metoo,1,1,D
920363668461760512,#MeToo,1,1,D
920370813219381248,The friend of a friend who gave me a ride home one night and turned polite conversation into an ask for more. /7 #metoo,1,1,B
921001995456172033,@Timcast massive sex scandal and cover-up in Swedish media connected with #metoo https:// samnytt.se/metoo-the-cult ure-of-sexual-harassment-and-cover-up-in-swedish-media/ …,1,,
920265912288194560,#Metoo Thank you @Alyssa_Milano for reaching out to people affected by this issue,1,1,
920004771532214272,#MeToo,1,1,D
919901455502512128,#MeToo,1,1,D
920999657777651713,-she's actually grateful that a person with a platform could spread the awareness. Everyone who has a #metoo knows who founded the campaign,1,1,
920077770583048197,#MeToo,1,1,D
919922684997144577,#MeToo https:// twitter.com/theb00kwitch/s tatus/919752296434683904 …,1,1,
919818850702684160,#MeToo,1,1,D
920081990724046848,I was expecting a #metoo at the end rofl,2,,
920042518724653056,#MeToo,1,1,D
920127519977652224,Salute to all the brave #MeToo posts. First step of solving a problem is talking about it.,1,1,
919969516506947584,I was eight. Maybe nine. #MeToo,1,1,C
920075007174197249,"Im worried about men upstaging women on social media, but after #MeToo , #YesIWill / #ItWasMe / #IDidThat should trend too",1,1,
920397817624928256,#MeToo,1,1,D
922125449941176322,Samir could have easily avoided this drama by not lying and cheating and putting me in a vulnerable position- he chose to betray. #MeToo,1,1,D
920100829910020096,for you & each victim to us all #metoo #IBelieveYou #WeCanDismantleRapeCulture,1,1,
920314897417822209,Well put. #empathy is key. #SpeakUp #MeToo https:// twitter.com/cmclymer/statu s/919711576885727232 …,1,1,
920080346598793216,"#metoo Around my mid-twenties, I was good friends with my male boss. When I complained to him that a married,... http:// fb.me/9dwue21cs",1,1,A
920009966521606146,"I'm not comfy putting it on fb, so I'll do it here. #MeToo",1,1,D
920050287641022466,This. #MeToo https:// twitter.com/vspearson85/st atus/919879216996417536 …,1,1,D
920680254213148672,Hope has gone http://www. my-dark-lyrics.uk/hope/ #poem #metoo #todaysworld #worldview,,,
919870195065266177,#Metoo,1,1,D
920729515189592065,#MeToo,1,1,D
920318708978941953,#MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo https:// twitter.com/hildevautmans/ status/920274560703967232 …,1,1,D
920175168223313921,The whole #metoo is just another way to hate on men by #feminazis I've seen women tweet about how flirting is sexual harassment,1,2,
920280521292369921,@thePositiveMOM_ When #MeToo could be one of you too! https:// marriedpoppins.wordpress.com/2017/10/17/met oo-to-tag-or-not-to-tag/ …,1,1,
920331646292910081,It's great that #metoo is drawing awareness to Hollywood actresses. What about female servers harassed by managers and customers? #themtoo,1,3,
920867873312079872,"#MeToo , but only in the subtle ways. See Facebook for the full story http:// okt.to/kOEyUP",1,1,
919962939519635456,"His comments were like a steel chair being thrown, and a(see picture) moment should had transpired. I should had slided jaw (9/Cont.) #MeToo pic.twitter.com/7mvUAGfQ7P",1,1,D
920391183527899136,It has been really enlightening for me to see all these #metoo posts. It's less isolating. But damn am I shaking from even posting my own.,1,1,D
920129938870632451,"#MeToo I don't know one woman who hasn't said it this week. And quite a few men I know have said it, too.",1,1,
920026127070056449,"The DEATH of lemme holler at chu for a minute..."" #YouOKSis #metoo #blackwomentriedtotellyou #yall #streetharassment""",1,1,
920377766108950528,To the man in a bar who stuck his phone down my dress to photograph my boobs as I walked past #MeToo,1,1,A
920100687765168129,You know what? #MeToo,1,1,D
919892424343814145,"#MeToo everything from being groped, forced to kiss a guy while being called cute"" for trying to get away and saying I want none of that.""",1,1,C
920436531134849024,"Sexual coercion is real. Sexual abuse and harassment isn't black and white. Saying No"" isn't always easy. #MeToo""",1,1,D
923580097424060421,I feel bad 4 her. Im upset that she didnt speak sooner to try n stop future #metoo us women need 2 stick 2gether n try 2 stop all sex crimes,1,1,
921144567210049536,Sad and angry for this person I adore. #MeToo https:// twitter.com/ImaLooney/stat us/920480410081157120 …,1,1,B
920029551417159681,"Appalled to see men who're confessing to sexually assaulting someone in their past being hailed as heroes.It's appreciable,NOT heroic. #MeToo",1,1,
920212358982766592,Every other girl is using #metoo and now we know world is fucked up with lots of coward and moron men in our species.,1,1,
919872702130798592,I hope filter bubbles don’t keep the #MeToo posts away from the eyes of the people that need to see them.,1,1,
919947555420585984,"Strange to consider myself lucky to *only* have been harrassed and not assaulted: well it could have been worse"" #MeToo""",1,1,D
920065652794298368,#metoo,1,1,D
920143671873495040,"Iraq, Catalonia, #MeToo : Your Tuesday Briefing"" by PATRICK BOEHLER via NYT http:// ift.tt/2zggo5v""",1,,
921987578143764481,When we can approach the #metoo discussion from a place of curiosity and search for… https://www. instagram.com/p/Baik5WHHVkr/,1,,
925051559884582912,I'm a kiddy diddler but I'm good at guitar so that makes it ok #metoo,,,
920129016262148098,#MeToo : The difficult truths about gay #men & #sexualassault via @HuffPost http:// fb.me/DA25o8pN,1,,
923159761398493184,"What happens when #MeToo meets 'I'm not a feminist but...'?"" https:// nyti.ms/2zBWSkd""",1,,
920143446681284612,Stand together against sexual assault. #MeToo pic.twitter.com/T9E2sqs7gE,1,1,
920234647484854272,Somehow all of @DocThompsonShow 's Twitter psychiatry prescriptions were for little blue pills #MeToo #WhatILearnedToday @KAL79,1,,
920422025008517120,#metoo,1,1,D
9.19999E+17,#metoo,1,1,D
923582258778427393,"#metoo / #sexualviolence is part of #maledominance , a culture, ideology. Related2 #controll , #antifeminism @ShereHite https:// youtu.be/zGQsXvc2M1Y",1,,
920031110171676672,#MeToo : Social media posts show how many are impacted by sexual assault http:// via.cbs4indy.com/7jmcE,1,1,
920787257111523335,"#MeToo Men & Women have been victims to sexual assault,no matter what gender that is sad.& to silence victims because they are men is wrong.",1,1,
920041833601871872,"Rape, discrimination and inequality has been around me my whole life. I commit to raising a boy that respects women #ibelieveyou #metoo",1,1,
922013602130939904,"The Sunday Edition: #MeToo , Bullies, and John Wayne http://www. bigandtallgaming.com/2017/10/22/the -sunday-edition-metoo-bullies-and-john-wayne/ … pic.twitter.com/WHwPgLR65S",1,,
919968734130794497,#MeToo,1,1,D
920024036616359937,"In light of #metoo , here's a post I wrote about dealing with sexual harassment at work: https://www. otakujournalist.com/none-of-this-i s-your-fault/ … pic.twitter.com/DcRFAVE555",1,,
920061371047219200,I can guarantee the guy behind my #metoo story still doesn't realize he did anything wrong.,1,1,D
920085354157309953,My addition to the #MeToo thing is this: I have never met even one woman who wasn't in some way sexually victimized. So. It's all of us.,1,1,
919979744086589440,Y E S . One can only admire the grace and perfectly expressed thoughts that we all share today. What a queen. #MeToo https:// twitter.com/TheOrlandoJone s/status/919977880007962624 …,1,1,
925053007875661824,I think the only one winning when you alienate 1/2 the country instead of focusing on #MeToo are people like Harvey Weinstein & Kevin Spacey pic.twitter.com/WJcgDi2P3o,1,2,
923537059721240576,And then she'll hash tag #metoo .,1,,
921813830598119425,#MeToo pic.twitter.com/NatbTKGwS9,1,1,D
920200405329494018,#MeToo,1,1,D
920009227611099137,I was wondering if what happened to me counted enough to say #metoo . I realized that it does.,1,1,D
919867146863341568,#MeToo,1,1,D
920316881885577217,#MeToo pic.twitter.com/XVtvqkAQpW,1,1,D
920002421526552576,"#MeToo bc we as women, men, and everyone in between cannot stand alone. So we must love, support, and care for one another as we are equal.",1,1,
920050722795806720,#MeToo pic.twitter.com/VQ8heXSHWG,1,1,D
920730832175861761,Why #MeToo Is A Powerful Gateway To Changing How We Talk About Sexual Assault https:// buff.ly/2zjxgbK pic.twitter.com/VT5DEYqZ4E,1,1,
921474212413558784,"Take a stand and speak out against sexual harassment, both inside the workplace and out #METOO",1,1,
919988949191454721,#metoo,1,1,D
924293091959496704,The latest MARION STEGGLES COLLECTION! https:// paper.li/marionste/1334 675661?edition_id=93877fa0-bbf2-11e7-b301-0cc47a0d15fd … ##metoo,2,,
919871826028908545,#MeToo When you're 11 & don't fully understand what harassment is. It is NEVER your fault. When you're an adult & things haven't changed.,1,1,C
924956643615477760,We encouraged men to say #MeToo but attack them when they do.If we ask men to acknowledge past behaviour then we must listen not attack,1,2,
920128764939587585,#MeToo,1,1,D
919899234891157505,"I don't remember ever being a victim, but one of my biggest fears is being sexually abused, or being taken advantage of. #MeToo",1,1,D
921191984768929792,#MeToo,1,1,D
920657037922570240,"Woman likes Fifty Shades Of Grey"" aren't they? #MeToo #esari https://www. youtube.com/watch?v=SfZWFD s0LxA …""",1,2,
919995659532546050,#metoo,1,1,D
921483591778959360,#UK : #metoo : Six reasons why men do not report sexual harassment https:// goo.gl/XMuh2E,1,,
920004189090189312,#metoo,1,1,D
920093936818978816,I fell asleep on the couch at a party hosted by my friend. I woke up with a strangers hand down my shirt #MeToo,1,1,D
920437413649948673,I write #metoo so my daughter never has to.,1,1,C
920027415249870849,Stop Child Abuse We have a responsibility ~ To protect our kids | Speak up & speak out for child abuse #neverbesilent #metoo #childabuse pic.twitter.com/Sl1sNHQ72x,1,1,D
920866815051415552,#MeToo https:// twitter.com/NJ_Spark/statu s/920784194812497921 …,1,1,D
920100697005101056,"there, probably in their late teens/early twenties. there were probably about 10-15 of them. they started catcalling us from the #MeToo -",1,1,A
923238418175406080,What The #MeToo Response Says About Women's Relationship To Power https://www. forbes.com/sites/bonniema rcus/2017/10/25/what-the-metoo-response-says-about-womens-relationship-to-power/ …,1,1,
922588534627737600,"#MeToo , #ItWasMe , and the Post-Weinstein Megaphone of Social Media https://www. newyorker.com/culture/cultur al-comment/metoo-itwasme-and-the-post-weinstein-megaphone-of-social-media …",1,1,
920297788180590596,#MeToo,1,1,D
920631733720141824,"#MeToo . On the @MBTA . More than once. #creeps . #misogyny . #handsoff . If you see something, say something.",1,1,
921590726139498497,#MeToo : Women Share Stories of Sexual Harassment https:// nyti.ms/2gVj8i3,1,1,
921008595239604230,I Was Suspended from Facebook for My #MeToo Post http:// ift.tt/2gtPTWB 2,1,1,
919966039429074945,#MeToo,1,1,D
920239184446705664,"It doesn't have to be big things, small things count too #metoo",1,1,D
920299448152010752,#MeToo Unfortunately. Wish I could say otherwise.,1,1,D
922508449669402624,Response to #MeToo : Sexual Abuse is Not a Gendered Issue https:// youtu.be/F9CVwxow10M via @YouTube,1,,
919826930093789184,#MeToo https:// twitter.com/haleshannon/st atus/786425319397863424 …,1,1,D
920190347774439424,Refusing to ever work for a male boss after being sexually harassed while working in two different industries #MeToo,1,1,D
920010240527077380,I was 18 with said little brother pinning me to the floor of an empty house and scared to death that I would give up instead of fight #MeToo,1,1,C
921857977954525184,#MeToo,1,1,D
9.19881E+17,"Also try not to ask nonsensical questions like, Were you guys drinking? What were you wearing? What time was it? #MeToo",1,1,
919982319062142976,#MeToo I can count the people I know who haven't experienced some sort of sexual assault on one hand. This isn't normal.,1,1,
920133561365221376,we are with you #metoo,1,1,
920033408159449090,Shared my #MeToo experience. First response was someone telling me that certainly hasn't been their personal experience. Dat irony tho,1,1,D
921010316372271105,"several times. As a young girl of 17, a man exposed himself in the aisle of a supermarket. I laughed & then screamed in silence #MeToo",1,1,B
920075873646149632,With the trending #metoo awareness I’d just like to throw in my own two cents.,1,1,D
919878476731174912,"When I had to literally fight off a date who thought he deserved"" me after he paid for dinner. #MeToo""",1,1,B
919984202715750405,"#MeToo At a work function, one of my first as a waitress, at least 5 elderly men pinched my bottom. I laughed it off and still annoyed now.",1,1,B
920045905071562753,Doing bits #MeToo,1,,
922167461071540225,This sketchbook session in response to the #Metoo movement and letting women finally be themselves without... http:// fb.me/2Az7VscdN,1,1,
919914878835535873,"Some guy at a club started harrassing me, when confronted called me a crazy slut #MeToo",1,1,A
920022044099710981,Reuters: #MeToo : Sexual harassment stories sweep social media after Weinstein allegations http:// reut.rs/2hK5ygZ pic.twitter.com/gaMiyTljnh,1,1,
921571515778285568,"Hi good morning, If you guys hasnt been se*ully harrased by your colleague dont wrote #METOO . :p Have a GOOD day!",1,,
924412537373851648,#metoo,1,1,D
919876452610224128,at 14 #MeToo,1,1,C
920618852714713088,#MeToo,1,1,D
920016537586561025,#MeToo,1,1,D
919907790998638594,#MeToo,1,1,D
923480506490081280,@Janepillinger talks to the BBC about FWF members tackling sexual harass. in the garment industry (@10:00) #metoo https:// goo.gl/BRbKB3,1,,
921282536772337665,Very true #MeToo https:// twitter.com/apbenven/statu s/919902089110872064 …,1,1,
920829112457072647,Monica Lewinsky tweets ' #MeToo ': Monica Lewinsky raised eyebrows over the weekend when she… https:// goo.gl/fb/1KQ3G7,1,,
920434592229810177,"Yep, been catcalled since I was 12. No, never once thought that's normal. #MeToo",1,1,A
919822314874777600,Hazard a guess that a lot of people are wondering 'what counts?' when it comes to #metoo,1,3,
920090334977318912,This is extremely hard to open up about but it’s important. Every day for 26 years... #MeToo pic.twitter.com/THLcUtu09b,1,1,D
924500948797583361,Anything is better than nothing. But if we don’t have the power to hold those who engage in traitor-like behavior accountable. USA is DONE,2,,
919997315942895616,#MeToo the family friend who invited my folks round + suggested I sleep upstairs. Woke up to find him pulling my tights down. I was 4,1,1,C
920625714075983873,If the #MeToo hashtag makes you uncomfortable or angry perhaps go take a long look in the mirror and decide where your soul took off too.,1,1,
920268603513073666,Because we live in a world that overlooks men’s faults and aggressions and vilifies women for theirs. #MeToo,1,1,
920394677228011521,"An activist, a young girl, and the heartbreaking origin of #MeToo http:// cnn.it/2gpY4Dj pic.twitter.com/13W9LOwbDH",1,1,
920078614447747073,#MeToo,1,1,D
920424880457347073,"Yeah, how's that been working out for you? BUWAHAHAHAHAHA! Orville indeed! #Orville #MeToo #NationalPastaDay https:// twitter.com/SethMacFarlane /status/920354858951000064 …",2,,
9.19986E+17,EVERY women I know in DC has experienced street harassment. #MeToo is so important to show how widespread sexual harassment and assault are,1,1,
919829406838861824,#Metoo,1,1,D
920334143866769408,#MeToo,1,1,D
921216066428141570,He thought I should be grateful for his attention because I am fat #MeToo,1,1,A
920623005708926976,How I am #PARTOFTHEPROBLEM #menaretrash #metoo https://t.co/BtbSpLToZv @avenger786 @RangaEunny @EmpowerWomenInd @_NairFYI @trollabhakt,1,1,
920122659156901894,"Men: you can help. you are our friends, lovers, fathers, boyfriends, brothers. You often have a voice we don't have-Stand up use it. #metoo",1,1,D
921786478207762433,Men: it's us. Listen to Roxane Gay and stand the fuck up. #MeToo #metoomen https:// mobile.nytimes.com/2017/10/19/opi nion/metoo-sexual-harassment-men.html?referer=https://t.co/9IRsJf8RFB?amp=1 …,1,1,
920375030520823809,#metoo,1,1,D
920655960129003520,This is the most important thing I will ever share. I stand for a paradigm shift. https://www. facebook.com/theunravelingj ourney/posts/1462849953829331 … #metoo #liberation #empowerment pic.twitter.com/l7Fm7tEePe,1,1,D
922187159582453760,"#MeToo isn't new. But this time, survivors hope things will be different http:// ow.ly/BMvO50eKHnn",1,1,
920034531213828098,"194 letters are not enough to tell my experiences. Just one: I had never problems with refugees. Just fucking, miserable white guys #MeToo",1,1,D
919994428638367744,#MeToo,1,1,D
9.20151E+17,"his hand off my ass, handed me a plastic vomit bowl, and left the room. I didn't throw up. But I wanted to. #Metoo  I was vomiting & in PJs.""",1,1,D
919849102028001282,Agreed. #Metoo https:// twitter.com/fundraisersara h/status/919844091470413824 …,1,1,
920316125422018563,"I shared this last year. In light of all the #MeToo posts, I think now is a good time to share it again. https://www. huffingtonpost.com/gretchen-kelly /the-thing-all-women-do-you-dont-know-about_b_8630416.html …",1,1,
920688592598347776,#MeToo #LetsRespond pic.twitter.com/31D5QGc3bO,1,1,D
921757758692691968,i dont recall her reporting a rapist to the proper authorities at that time.... shame a rapist was left on the streets.... #metoo not brave,1,2,
920321735441965057,#metoo,1,1,D
922509177980882947,Why the #MeToo movement is a public transportation issue #shemovessafe #ellasemuevesegura http:// wapo.st/2yuHmK3?tid=ss _tw&utm_term=.c39da5d111de …,1,1,
920095768895152128,Beth Moore Lends Her #Voice to Disturbing Reality of #SexualHarassment and #Assault : http:// bit.ly/2zcYG2E #MeToo @BethMooreLPM,1,1,
920111552325353472,"Still haunted, still healing at the age of 53 #MeToo",1,1,D
920107189531967489,I'm supposed to be reading my script but I can't stop reading all the MeToo hashtags,1,,
920127766892199936,Not #metoo . I’ve never sexually harassed a woman ever @wk or on a job. Very clear on what sexual harassment is. Not perfect. But not me.,1,,
920021918123810816,#MeToo,1,1,D
920720817574567937,#metoo it’s literally taken me yrs 2 tell my story. pic.twitter.com/cMTOvNQyvx,1,1,D
921513118810943488,I the Orr outlier!! She's my girl. #MeToo,1,1,
919900204224122881,"Minority women suffer violence as minorities AND women. I'm super tired of women begging men to stop hurting us. Men, this is on you. #MeToo",1,1,
919832972307652608,#metoo,1,1,D
920435118908551169,#metoo https:// twitter.com/alyssa_milano/ status/919659438700670976 …,1,1,D
919934761577205760,#MeToo . Many times. Too many.,1,1,D
919900577714327553,#MeToo as I've yet 2 meet a who hasn't!In solidarity w/all who've experienced any form of #sexual #harassmant & those who r raising #voice pic.twitter.com/hHeiz3H6kj,1,1,
920077376851132416,"#metoo Back then, I was still new but understood every word he said. It was so horrifying, it was close to where I lived. I couldn't say that to anyone for a while and kept suffering. After a while, I decided to move out. Now I think, why was I the one to make a move?",1,1,D
920532137681580032,"Hey guys, if you haven't yet, please think about writing your #ididittoo story. I'm writing mine. The missing half of #metoo needs telling.",1,1,
924520660684165120,#MeToo freshman year of high school. Walking to my bus.,1,1,D
924788454939967488,"Why #metoo is an impoverished form of feminist activism, unlikely to spark social change http:// theconversation.com/why-metoo-is-a n-impoverished-form-of-feminist-activism-unlikely-to-spark-social-change-86455?utm_source=twitter&utm_medium=twitterbutton … via @ConversationEDU",1,2,
921271201900589059,"I wish it wasn’t so hard to speak up, I wish it wasn’t so normalized people brush it away & can we please stop blaming the victims?! #Metoo",1,3,
920004481089265664,"Not a tweet to 'like', but I hear you. I occasionally think about the minor, but unpleasant, incident I had in Vienna in 2013. #MeToo",1,1,D
920754102757412866,"vegans, do not hijack the #metoo campaign by using it to push for veganism comparing female sexual assault to animal abuse is not the same",1,1,
923560069324787717,@campaignforleo We desperately need updated research and statistics so we can see the magnitude of the problem. #Ireland #MeToo https:// twitter.com/DublinRCC/stat us/923552094015164417 …,1,1,
920004008156319744,#metoo pic.twitter.com/YcR7esWzBF,1,1,D
920436563565215747,Maybe if we see how many...we can see change. Words have power #MeToo,1,1,
920942646843052032,Lol. I still subscribe to #MenAreTrash though. These #MeToo revelations have been triggering and devastating. MEN! DO SOMETHING https:// twitter.com/nathanmasibi/s tatus/920941888106041344 …,1,1,
919995321853382656,"It's never okay. And should never be an accepted part of our society, no matter what they may say. You are not alone #MeToo https:// twitter.com/JuliaUgarte/st atus/919982565947088896 …",1,1,
920718869924401152,"In the light of the #MeToo campaign, this is an account that makes you think about if the world was the other way around. https:// twitter.com/manwhohasitall /status/920665799290998785 …",1,,
920971389888356352,"Men, just because #MeToo is no longer a ~trending topic~ doesn't mean us women have forgotten about all the times you abused us.",1,1,
9.21254E+17,#MeToo has to lead to something more. An acceptance of this by men and a willingness to stop keeping quiet. https://www. nytimes.com/2017/10/19/opi nion/metoo-sexual-harassment-men.html?_r=0 …,1, ,
919960690877706240,"Not just for women, but for everyone. #MeToo https:// twitter.com/noonbinary/sta tus/919952150163279872 …",1,1,
923117902663946241,Demonstration against sexual harassment in wealthy Sweden - #CNNiReport #metoo #Stockholm pic.twitter.com/H6tY5tNKUB,1,1,
920235299652988928,#MeToo How many unsolicited dicks have you seen? In ypur lifetime? Just today?,1,1,
919980307268300800,#MeToo https:// twitter.com/sophiabush/sta tus/919973795590316032 …,1,2,
920301677311270913,"The problem with this  metoo "" biz is that once again womyn are doing all the emotional labor of letting men know... http:// fb.me/3YGfyaHhJ""",1,2,
920971192458244097,If your voice didnt hold any power...they wouldnt try and silence you @voicing_csa #MeToo,1,1,
920094156583854080,All because the other girls liked when you rubbed their back. #metoo #themtoo,1,2,
920315176292945926,"Here is what being assaulted feels like: stomach ache or extreme physical illness, fear of being around perp, blame self. #MeToo",1,1,D
920316603295846400,"He was a well-respected man about town, Doing the best things so conservatively. #MeToo",1,1,D
920162371624144896,This is important. I was debating on even posting this. You don't need to know my story just know #MeToo .,1,1,D
919966620424069120,Sexual harassment was just a part of life. One learned to duck and deflect. #Metoo,1,1,D
920850051324407808,"My response to all the #MeToo posts. It all starts with awareness, something I know I can improve on in all aspects of life. pic.twitter.com/ZvpvZNW3gI",1,1,
920135616607805440,#Metoo,1,1,D
920383912748122113,#metoo,1,1,D
921584429692215297,"I hope men & women who succumbed 2 pressure will join #MeToo , also. They r bearing shame b/c they think they were weak. Support them! #ManUp https:// twitter.com/strumpet60/sta tus/921582747499372545 …",1,1,
920043161845628930,"#MeToo I was 16, that tanktop & denim shorts I was wearing at 2pm in a weather of 34 degrees in August, was too much for that boy to handle.",1,1,D
920833195368767488,When\why did being a victum become a fad?! SMH #MeToo,1,2,
921845379234136066,FOXNews - by re-upping the contract of Bill O’Reilly - showed that they did not give a damn about sexual harassment. #WithYou #MeToo pic.twitter.com/i48yZTznrV,1,1,
920085395068428288,#MeToo,1,1,D
920213522214211584,The looks you get when you say you've been abused #ourbrothersmattertoo #MeToo,1,1,D
919947378794180608,Sexual harassment is a culture that we have to stop. No is no. #MeToo,1,1,
923902166112374784,#metoo The worst example of going to extreme by a woman . One man tells another a dirty joke. Women over hears. Complains. Teller fired,1,2,
920001812480122882,#MeToo https:// twitter.com/smitten_vixxen /status/919991416016732165 …,1,1,
920702022785077248,"Many men work in offices loaded with hot chicks"" and don't realize that's what awaits their daughter too. #metoo""",1,,
